SK_ID_CURR,neighbors_target_mean_500
232786,0.048
232787,0.084
232788,0.058
232789,0.052
232791,0.04
232793,0.068
232794,0.028
232795,0.072
232796,0.07
232797,0.018
232798,0.098
232800,0.044
232801,0.04
232802,0.086
232803,0.114
232804,0.046
232805,0.05
232806,0.052
232807,0.084
232808,0.032
232809,0.064
232810,0.092
232811,0.062
232812,0.074
232813,0.038
232814,0.216
232815,0.06
232816,0.048
232817,0.228
232818,0.118
232819,0.072
232820,0.198
232821,0.042
232825,0.102
232826,0.078
232827,0.086
232828,0.034
232829,0.174
232830,0.11
232831,0.07
232832,0.07
232833,0.022
232836,0.212
232839,0.09
232840,0.016
232841,0.03
232843,0.302
232844,0.012
232845,0.224
232846,0.074
232848,0.104
232850,0.168
232851,0.022
232852,0.042
232854,0.212
232855,0.074
232856,0.028
232857,0.04
232858,0.012
232860,0.048
232861,0.15
232863,0.022
232865,0.034
232868,0.022
232872,0.048
232874,0.022
232875,0.046
232877,0.072
232878,0.118
232879,0.106
232880,0.04
232882,0.086
232883,0.032
232884,0.094
232885,0.064
232886,0.082
232887,0.032
232888,0.03
232889,0.166
232890,0.024
232891,0.05
232892,0.044
232893,0.08
232894,0.058
232895,0.072
232896,0.036
232897,0.104
232900,0.016
232902,0.08
232903,0.058
232904,0.076
232905,0.282
232906,0.044
232907,0.148
232909,0.1
232912,0.024
232915,0.08
232916,0.066
232918,0.04
232919,0.052
232920,0.146
232921,0.07
232922,0.084
232924,0.294
232926,0.184
232927,0.078
232929,0.084
232930,0.088
232932,0.108
232934,0.092
232935,0.08
232936,0.082
232937,0.138
232938,0.05
232939,0.054
232941,0.076
230647,0.058
230652,0.06
230658,0.032
228404,0.122
228745,0.04
229044,0.042
229267,0.034
229413,0.048
229469,0.092
229536,0.162
229582,0.03
229686,0.084
229835,0.328
229966,0.02
230134,0.246
230247,0.182
230363,0.044
230486,0.08
230670,0.122
230692,0.114
230753,0.082
230765,0.024
230777,0.084
230796,0.036
230812,0.052
230823,0.044
230852,0.154
230908,0.148
230916,0.012
230938,0.032
230943,0.194
230959,0.222
230978,0.07
230991,0.05
231008,0.018
231036,0.228
231061,0.032
231096,0.066
231105,0.024
231126,0.034
231172,0.122
231188,0.1
231234,0.034
231246,0.014
231273,0.114
231285,0.054
231308,0.1
231352,0.026
231390,0.074
231400,0.066
231425,0.062
231431,0.062
231484,0.028
231497,0.098
231530,0.08
231596,0.144
231620,0.016
231650,0.018
231671,0.042
231702,0.014
231721,0.026
231778,0.082
231783,0.118
231787,0.078
231819,0.056
231858,0.016
231870,0.046
231997,0.042
232014,0.064
232073,0.216
232078,0.052
232104,0.028
232138,0.112
232176,0.036
232221,0.03
232240,0.12
232293,0.028
232320,0.088
232364,0.046
232388,0.032
232415,0.13
232467,0.03
232492,0.026
232532,0.04
232550,0.034
232553,0.048
232572,0.03
232596,0.01
232600,0.09
232607,0.072
232624,0.032
232631,0.042
232652,0.046
232691,0.11
232695,0.048
232701,0.06
232755,0.09
232773,0.026
232777,0.054
232834,0.098
232838,0.192
232911,0.15
232944,0.128
232945,0.04
232946,0.082
232947,0.136
232948,0.126
232950,0.13
232951,0.06
232952,0.072
232953,0.022
232955,0.186
232956,0.038
232957,0.18
232958,0.028
232959,0.228
232961,0.126
232963,0.058
232964,0.052
232966,0.038
232967,0.024
232970,0.054
232973,0.042
232974,0.024
232977,0.028
232978,0.022
232981,0.222
232982,0.056
232983,0.028
232984,0.044
232985,0.114
232986,0.134
232988,0.032
232989,0.024
232990,0.02
230665,0.016
230666,0.102
230669,0.004
230680,0.052
230694,0.012
230704,0.124
230727,0.12
230729,0.028
230735,0.104
230757,0.208
230762,0.09
230774,0.192
230776,0.068
230791,0.052
230802,0.256
230815,0.038
230818,0.086
230821,0.144
230822,0.048
230826,0.088
230839,0.04
230848,0.014
230851,0.048
230856,0.064
230857,0.076
230865,0.11
230866,0.074
230876,0.012
230879,0.046
230881,0.016
230888,0.012
230896,0.062
230911,0.004
230919,0.018
230921,0.05
230925,0.108
230947,0.122
230955,0.048
230964,0.104
230975,0.022
230976,0.104
230993,0.2
230996,0.082
230997,0.062
231015,0.024
231021,0.06
231032,0.02
231044,0.336
231051,0.07
231057,0.028
231060,0.024
231067,0.116
231078,0.098
231104,0.03
231142,0.092
231145,0.072
231164,0.122
231168,0.182
231180,0.084
231197,0.006
231202,0.288
231204,0.092
231240,0.04
231256,0.1
231258,0.024
231281,0.018
231282,0.066
231284,0.024
231307,0.018
231310,0.138
231315,0.102
231328,0.186
231332,0.016
231346,0.056
231351,0.224
231356,0.088
231366,0.038
231367,0.18
231378,0.156
231379,0.032
231403,0.022
231405,0.066
231434,0.02
231435,0.17
231436,0.038
231439,0.192
231446,0.014
231449,0.024
231455,0.02
231469,0.032
231470,0.232
231472,0.086
231481,0.182
231490,0.018
231512,0.04
231524,0.04
231526,0.17
231552,0.06
231573,0.192
231597,0.044
231602,0.076
231606,0.03
231619,0.332
231621,0.1
231622,0.132
231629,0.082
231630,0.172
231640,0.162
231649,0.046
231655,0.046
231658,0.044
231678,0.066
231683,0.088
231685,0.128
231687,0.056
231694,0.194
231698,0.08
231704,0.072
231715,0.074
231717,0.138
231729,0.168
231732,0.098
231739,0.19
231749,0.178
231752,0.132
231767,0.054
231768,0.044
231769,0.06
231774,0.138
231784,0.162
231795,0.038
231808,0.016
231810,0.014
231811,0.28
231839,0.018
231868,0.094
231880,0.082
231897,0.086
231919,0.034
231923,0.052
231929,0.156
231934,0.008
231945,0.186
231948,0.07
231986,0.166
232002,0.112
232009,0.038
232015,0.048
232016,0.072
232020,0.108
232021,0.094
232025,0.03
232044,0.028
232049,0.024
232058,0.054
232060,0.04
232064,0.054
232070,0.056
232079,0.024
232080,0.088
232087,0.116
232088,0.048
232091,0.06
232095,0.09
232101,0.04
232102,0.086
232112,0.16
232115,0.11
232125,0.198
232129,0.056
232135,0.012
232143,0.028
232154,0.068
232162,0.1
232163,0.024
232179,0.038
232180,0.036
232192,0.104
232203,0.144
232207,0.018
232210,0.032
232218,0.044
232220,0.014
232223,0.112
232239,0.036
232245,0.034
232247,0.076
232257,0.062
232263,0.118
232283,0.022
232290,0.186
232316,0.064
232318,0.036
232332,0.06
232360,0.37
232373,0.112
232384,0.324
232386,0.078
232398,0.028
232399,0.016
232414,0.018
232425,0.028
232439,0.016
232441,0.078
232460,0.15
232463,0.08
232474,0.186
232494,0.052
232497,0.02
232499,0.076
232507,0.292
232510,0.07
232520,0.036
232563,0.232
232571,0.216
232586,0.124
232589,0.102
232602,0.04
232603,0.048
232639,0.104
232647,0.12
232651,0.014
232659,0.192
232660,0.018
232685,0.02
232686,0.064
232687,0.354
232688,0.204
232705,0.042
232708,0.096
232719,0.056
232725,0.038
232750,0.11
232753,0.024
232765,0.15
232769,0.04
232771,0.182
232778,0.044
232792,0.134
232822,0.168
232835,0.108
232837,0.014
232847,0.29
232867,0.18
232870,0.15
232873,0.038
232901,0.126
232908,0.212
232910,0.028
232913,0.328
232928,0.274
232931,0.152
232933,0.016
232940,0.022
232954,0.194
232969,0.294
232975,0.028
232979,0.13
232987,0.036
232991,0.044
232993,0.068
232994,0.042
232995,0.02
232997,0.034
232998,0.254
233000,0.082
233001,0.022
233002,0.078
233003,0.036
233004,0.044
233006,0.1
233008,0.166
233009,0.024
233011,0.06
233012,0.192
233014,0.058
233016,0.07
233017,0.034
233018,0.03
233023,0.12
233026,0.116
233027,0.202
233028,0.138
233029,0.042
233031,0.154
233032,0.038
233033,0.044
233038,0.026
233039,0.058
233040,0.042
233041,0.054
233042,0.058
233043,0.106
233044,0.112
233046,0.056
233048,0.124
233049,0.186
233051,0.03
233052,0.042
233053,0.1
233055,0.11
233056,0.098
233057,0.014
233058,0.032
233060,0.044
233061,0.074
233062,0.13
233063,0.034
233066,0.046
233068,0.02
233070,0.078
233073,0.124
233076,0.042
233077,0.08
233078,0.038
233079,0.06
233081,0.086
233082,0.036
233083,0.114
233084,0.128
233085,0.044
233086,0.072
233087,0.068
233088,0.024
233089,0.098
233090,0.112
233091,0.068
233092,0.042
233094,0.028
233096,0.06
233098,0.052
233099,0.056
233100,0.064
233101,0.056
233103,0.162
233106,0.038
233110,0.148
233114,0.086
233115,0.06
233116,0.032
233117,0.228
233118,0.082
233119,0.172
233120,0.112
233121,0.03
233123,0.032
233124,0.028
233127,0.19
233128,0.036
233129,0.028
233130,0.008
233131,0.05
233133,0.022
233135,0.228
233136,0.064
233137,0.014
233138,0.116
233139,0.088
233140,0.106
233141,0.018
233142,0.154
233143,0.034
233144,0.272
233146,0.054
233148,0.122
233149,0.026
233150,0.014
233151,0.036
233152,0.19
233153,0.02
233154,0.036
233155,0.04
233156,0.054
233157,0.096
233159,0.204
233160,0.23
233161,0.084
233166,0.024
233167,0.118
233168,0.08
233169,0.11
233174,0.022
233176,0.036
233177,0.03
233178,0.088
233180,0.072
233181,0.036
233182,0.024
233183,0.022
233185,0.198
233186,0.122
233187,0.104
233190,0.044
233191,0.038
233192,0.046
233193,0.136
233195,0.04
233197,0.022
233198,0.016
233199,0.028
233201,0.052
233202,0.228
233204,0.05
233205,0.14
233206,0.184
233207,0.042
233208,0.058
233209,0.052
233210,0.234
233211,0.048
233212,0.02
233213,0.054
233214,0.068
233215,0.022
233216,0.104
233217,0.058
233218,0.252
233219,0.028
233220,0.276
233221,0.03
233222,0.226
233225,0.038
233226,0.168
233227,0.2
233229,0.05
233230,0.038
233231,0.198
233233,0.03
233234,0.054
233236,0.028
233237,0.212
233238,0.126
233239,0.042
233240,0.098
233241,0.026
233243,0.16
233244,0.038
233245,0.02
233246,0.09
233248,0.018
233250,0.066
233251,0.196
233252,0.038
233253,0.028
233254,0.026
233255,0.19
233256,0.046
233257,0.018
233258,0.082
233259,0.028
233260,0.038
233261,0.09
233262,0.084
233264,0.268
233265,0.162
233266,0.288
233267,0.024
233268,0.058
233270,0.034
233272,0.146
233275,0.05
233276,0.032
233277,0.082
233278,0.22
233279,0.054
233281,0.03
233282,0.164
233283,0.024
233284,0.054
233285,0.074
233286,0.046
233287,0.042
233289,0.046
233290,0.026
233291,0.044
233294,0.096
233296,0.036
233297,0.016
233300,0.204
233302,0.24
233303,0.044
233304,0.038
233306,0.066
233308,0.074
233309,0.006
233313,0.12
233315,0.062
233316,0.07
233317,0.042
233318,0.242
233319,0.066
233320,0.168
233321,0.048
233322,0.04
233323,0.054
233328,0.142
233329,0.052
233330,0.022
233331,0.278
233332,0.044
233333,0.116
233334,0.088
233337,0.09
233338,0.06
233339,0.012
233340,0.038
233341,0.054
233342,0.012
233346,0.05
233347,0.266
233350,0.028
233351,0.038
233353,0.354
233354,0.068
233355,0.082
233356,0.04
233357,0.104
233359,0.128
233361,0.11
233365,0.036
233366,0.026
233367,0.108
233368,0.018
233369,0.08
233370,0.026
233371,0.188
233372,0.044
233374,0.116
233375,0.102
233376,0.296
233377,0.052
233378,0.056
233380,0.038
233381,0.032
233382,0.052
233383,0.014
233384,0.074
233385,0.052
233387,0.024
233388,0.066
233389,0.052
233394,0.068
233395,0.052
233396,0.016
233397,0.054
233398,0.156
233399,0.036
233402,0.262
233403,0.056
233408,0.19
233409,0.078
233410,0.098
233412,0.09
233413,0.042
233416,0.082
233417,0.034
233418,0.166
233419,0.038
233420,0.02
233425,0.07
233426,0.048
233430,0.044
233433,0.068
233436,0.09
233437,0.06
233439,0.022
233440,0.084
233441,0.052
233442,0.024
233443,0.114
233444,0.026
233445,0.042
233446,0.05
233447,0.064
233454,0.212
233455,0.042
233458,0.04
233459,0.038
233462,0.038
233463,0.114
233464,0.014
233465,0.026
233466,0.072
233467,0.02
233468,0.254
233470,0.05
233471,0.1
233472,0.108
233473,0.19
233474,0.048
233478,0.07
233479,0.022
233481,0.048
233485,0.044
233486,0.076
233487,0.078
233491,0.128
233492,0.076
233493,0.026
233494,0.052
233495,0.126
233498,0.292
233499,0.146
233502,0.012
233503,0.038
233504,0.084
233505,0.026
233510,0.184
233511,0.038
233513,0.082
233516,0.202
233518,0.038
233519,0.038
233521,0.034
233522,0.052
233523,0.048
233524,0.086
233527,0.178
233529,0.06
233530,0.032
233531,0.068
233532,0.072
233533,0.056
233534,0.038
233535,0.06
233536,0.034
233538,0.03
233539,0.022
233541,0.034
233542,0.22
233543,0.086
233545,0.054
233546,0.092
233547,0.036
233548,0.03
233549,0.356
233550,0.104
233551,0.206
233553,0.026
233555,0.02
233556,0.114
233557,0.052
233558,0.03
233559,0.058
233560,0.038
233561,0.012
233562,0.122
233563,0.146
233564,0.164
233565,0.038
233567,0.06
233568,0.032
233569,0.026
233571,0.168
233573,0.146
233577,0.042
233579,0.084
233580,0.052
233581,0.054
233584,0.026
233585,0.064
233586,0.09
233587,0.038
233588,0.134
233590,0.044
233591,0.04
233592,0.026
233593,0.04
233595,0.046
233596,0.016
233597,0.14
233598,0.034
233599,0.228
233600,0.13
233601,0.032
233602,0.124
233604,0.038
233605,0.026
233606,0.038
233607,0.07
233608,0.088
233609,0.14
233610,0.046
233611,0.116
233612,0.106
233613,0.054
233614,0.028
233615,0.066
233616,0.338
233617,0.052
233618,0.066
233619,0.038
233621,0.04
233622,0.042
233623,0.076
233624,0.036
233625,0.076
233626,0.046
233628,0.03
233629,0.072
233630,0.178
233634,0.014
233635,0.036
233636,0.048
233637,0.028
233638,0.078
233640,0.016
233641,0.01
233642,0.018
233643,0.09
233644,0.044
233645,0.032
233647,0.13
233648,0.028
233649,0.046
233650,0.204
233653,0.032
233655,0.19
233657,0.044
233659,0.064
233662,0.06
233663,0.272
233664,0.12
233665,0.228
233666,0.054
233667,0.022
233668,0.074
233670,0.016
233671,0.086
233672,0.394
233673,0.03
233676,0.096
233679,0.012
233680,0.054
233681,0.018
233683,0.222
233684,0.214
233685,0.092
233686,0.082
233687,0.084
233690,0.032
233691,0.138
233693,0.046
233694,0.07
233695,0.128
233698,0.028
233699,0.138
233700,0.05
233702,0.068
233705,0.024
233706,0.048
233708,0.008
233710,0.026
233712,0.102
233713,0.01
233715,0.074
233716,0.134
233717,0.028
233718,0.042
233719,0.118
233720,0.056
233722,0.082
233723,0.046
233724,0.022
233725,0.064
233726,0.034
233727,0.076
233728,0.032
233730,0.174
233731,0.068
233733,0.062
233735,0.066
233736,0.048
233737,0.16
233738,0.048
233739,0.196
233740,0.096
233741,0.062
233742,0.044
233743,0.074
233747,0.016
233749,0.042
233750,0.074
233751,0.046
233752,0.028
233754,0.072
233755,0.088
233756,0.026
233759,0.108
233760,0.072
233763,0.048
233765,0.03
233766,0.026
233767,0.078
233768,0.106
233769,0.038
233771,0.066
233772,0.192
233774,0.066
233777,0.074
233778,0.026
233779,0.096
233780,0.018
233781,0.062
233782,0.034
233784,0.064
233785,0.106
233786,0.02
233788,0.06
233789,0.05
233790,0.016
233791,0.018
233793,0.092
233794,0.03
233795,0.16
233799,0.008
233800,0.01
233802,0.08
233803,0.252
233804,0.076
233805,0.06
233806,0.02
233808,0.188
233809,0.018
233811,0.022
233812,0.012
233813,0.018
233815,0.072
233816,0.232
233817,0.178
233820,0.018
233821,0.04
233822,0.18
233823,0.04
233825,0.14
233826,0.05
233827,0.044
233828,0.034
233829,0.086
233832,0.066
233833,0.074
233834,0.09
233835,0.038
233836,0.232
233837,0.088
233839,0.094
233840,0.084
233841,0.038
233842,0.1
233843,0.032
233844,0.028
233846,0.082
233847,0.114
233848,0.082
233849,0.032
233851,0.086
233857,0.046
233860,0.008
233861,0.214
233862,0.028
233863,0.014
233864,0.06
233865,0.014
233866,0.078
233868,0.066
233870,0.018
233871,0.088
233872,0.068
233873,0.03
233874,0.174
233875,0.062
233876,0.078
233877,0.028
233879,0.03
233880,0.054
233881,0.096
233884,0.018
233885,0.29
233886,0.038
233890,0.046
233896,0.03
233897,0.046
233898,0.05
233899,0.168
233900,0.088
233902,0.07
233903,0.058
233904,0.116
233905,0.068
233906,0.012
233907,0.038
233908,0.01
233909,0.072
233910,0.11
233912,0.038
233913,0.212
233914,0.036
233915,0.062
233916,0.136
233917,0.066
233918,0.04
233919,0.05
233923,0.2
233924,0.028
233925,0.182
233926,0.158
233930,0.044
233931,0.048
233932,0.08
233934,0.332
233935,0.06
233936,0.04
233937,0.056
233938,0.186
233940,0.138
233941,0.014
233942,0.032
233944,0.106
233945,0.118
233946,0.038
233947,0.028
233948,0.052
233950,0.112
233951,0.08
233952,0.066
233954,0.004
233955,0.262
233957,0.036
233958,0.2
233959,0.248
233961,0.098
233963,0.034
233964,0.064
233966,0.038
233967,0.034
233969,0.038
233971,0.018
233972,0.11
233973,0.038
233976,0.104
233977,0.114
233978,0.026
233979,0.06
233980,0.192
233982,0.05
233985,0.184
233986,0.026
233989,0.084
233990,0.036
233992,0.042
233993,0.07
233994,0.058
233996,0.086
233997,0.054
233998,0.016
233999,0.064
234000,0.19
234001,0.164
234002,0.026
234004,0.082
234005,0.022
234006,0.08
234007,0.06
234008,0.182
234009,0.046
234010,0.018
234011,0.108
234013,0.108
234014,0.046
234017,0.046
234018,0.064
234019,0.118
234020,0.062
234021,0.076
234022,0.022
234023,0.032
234026,0.032
234028,0.024
234029,0.07
234030,0.078
234032,0.008
234033,0.142
234036,0.092
234037,0.018
234038,0.036
234041,0.02
234043,0.05
234044,0.022
234045,0.034
234046,0.016
234047,0.122
234049,0.192
234050,0.078
234051,0.084
234052,0.128
234053,0.256
234054,0.19
234055,0.092
234056,0.048
234057,0.05
234058,0.104
234059,0.064
234060,0.136
234061,0.054
234062,0.074
234063,0.238
234064,0.144
234065,0.054
234066,0.21
234067,0.034
234068,0.036
234070,0.014
234071,0.016
234074,0.022
234076,0.18
234079,0.062
234080,0.09
234081,0.2
234082,0.034
234083,0.036
234084,0.004
234085,0.284
234087,0.04
234088,0.088
234089,0.02
234091,0.044
234093,0.07
234094,0.056
234096,0.04
234097,0.078
234098,0.13
234099,0.076
234100,0.078
234104,0.04
234105,0.044
234106,0.032
234107,0.092
234108,0.044
234111,0.1
234112,0.006
234113,0.122
234114,0.144
234116,0.066
234117,0.112
234118,0.212
234119,0.106
234120,0.072
234121,0.048
234122,0.042
234123,0.086
234124,0.048
234127,0.012
234128,0.1
234129,0.248
234130,0.07
234131,0.174
234132,0.112
234134,0.044
234137,0.03
234138,0.086
234139,0.104
234140,0.174
234141,0.028
234142,0.374
234143,0.076
234146,0.044
234148,0.01
234149,0.05
234150,0.026
234152,0.028
234154,0.028
234155,0.016
234156,0.156
234157,0.022
234160,0.032
234162,0.104
234164,0.074
234165,0.076
234166,0.036
234168,0.052
234170,0.046
234171,0.112
234172,0.048
234173,0.056
234175,0.01
234176,0.202
234177,0.016
234178,0.048
234179,0.264
234181,0.038
234182,0.012
234184,0.104
234185,0.388
234188,0.038
234189,0.114
234190,0.034
234191,0.036
234193,0.044
234194,0.074
234195,0.07
234196,0.048
234197,0.068
234199,0.02
234201,0.04
234202,0.334
234203,0.026
234204,0.044
234206,0.07
234207,0.066
234208,0.17
234209,0.17
234210,0.102
234211,0.08
234212,0.026
234213,0.022
234214,0.038
234216,0.03
234217,0.06
234218,0.158
234219,0.128
234221,0.022
234222,0.094
234223,0.088
234224,0.018
234226,0.21
234229,0.034
234230,0.066
234233,0.106
234234,0.086
234235,0.01
234237,0.186
234238,0.012
234241,0.036
234244,0.07
234245,0.156
234247,0.042
234248,0.204
234249,0.054
234250,0.098
234251,0.04
234252,0.136
234253,0.126
234254,0.054
234255,0.036
234257,0.02
234260,0.078
234261,0.03
234263,0.064
234265,0.18
234268,0.128
234269,0.182
234270,0.038
234271,0.104
234272,0.02
234273,0.05
234275,0.064
234276,0.058
234277,0.036
234279,0.036
234280,0.024
234281,0.07
234282,0.026
234285,0.038
234287,0.032
234288,0.082
234289,0.144
234290,0.066
234292,0.254
234293,0.05
234294,0.142
234295,0.126
234296,0.054
234298,0.064
234299,0.012
234300,0.018
234301,0.264
234306,0.024
234307,0.15
234309,0.112
234310,0.01
234311,0.092
234312,0.074
234313,0.088
234317,0.028
234318,0.038
234319,0.146
234321,0.278
234322,0.042
234325,0.054
234327,0.094
234329,0.06
234330,0.014
234332,0.068
234334,0.04
234335,0.124
234337,0.042
234338,0.036
234339,0.196
234341,0.024
234343,0.066
234344,0.128
234345,0.054
234346,0.168
234347,0.056
234348,0.03
234349,0.056
234350,0.012
234351,0.018
234352,0.072
234356,0.072
234358,0.058
234359,0.034
234361,0.03
234363,0.036
234364,0.04
234366,0.076
234368,0.05
234369,0.274
234372,0.07
234374,0.166
234375,0.094
234376,0.018
234377,0.1
234378,0.038
234379,0.042
234380,0.04
234381,0.032
234382,0.026
234383,0.076
234384,0.106
234385,0.024
234386,0.178
234387,0.062
234388,0.054
234389,0.048
234390,0.038
234392,0.088
234393,0.014
234394,0.02
234396,0.106
234397,0.092
234398,0.074
234399,0.04
234401,0.068
234402,0.08
234403,0.036
234405,0.236
234407,0.174
234409,0.03
234410,0.056
234411,0.086
234414,0.022
234415,0.15
234417,0.158
234418,0.054
234419,0.062
234420,0.214
234421,0.08
234422,0.026
234423,0.114
234424,0.146
234425,0.082
234428,0.122
234429,0.042
234430,0.056
234434,0.174
234435,0.028
234436,0.046
234438,0.072
